person,person_url,universities_category,key,value
Christopher A. Sims,https://vi.wikipedia.org/wiki/Christopher_A._Sims,Đại học Harvard,name,Christopher A. Sims
Christopher A. Sims,https://vi.wikipedia.org/wiki/Christopher_A._Sims,Đại học Harvard,nationality,Mỹ
Christopher A. Sims,https://vi.wikipedia.org/wiki/Christopher_A._Sims,Đại học Harvard,signature,<!-- file name only -->
Christopher W. Grady,https://vi.wikipedia.org/wiki/Christopher_W._Grady,Đại học Georgetown,awards,Huân chương Công trạng Quốc phòng
Christopher W. Grady,https://vi.wikipedia.org/wiki/Christopher_W._Grady,Đại học Georgetown,awards,Huân chương Dịch vụ Xuất sắc Quốc phòng
Christopher W. Grady,https://vi.wikipedia.org/wiki/Christopher_W._Grady,Đại học Georgetown,awards,Huân chương Dịch vụ Xuất sắc của Hải quân
Christopher W. Grady,https://vi.wikipedia.org/wiki/Christopher_W._Grady,Đại học Georgetown,birth_place,Hoa Kỳ
Christopher W. Grady,https://vi.wikipedia.org/wiki/Christopher_W._Grady,Đại học Georgetown,birth_place,Portsmouth
Christopher W. Grady,https://vi.wikipedia.org/wiki/Christopher_W._Grady,Đại học Georgetown,birth_place,Virginia
Christopher W. Grady,https://vi.wikipedia.org/wiki/Christopher_W._Grady,Đại học Georgetown,caption,Ảnh Đô đốc Christopher W. Grandy năm 2015
Christopher W. Grady,https://vi.wikipedia.org/wiki/Christopher_W._Grady,Đại học Georgetown,image,Christopher W. Grady.jpg
Christopher W. Grady,https://vi.wikipedia.org/wiki/Christopher_W._Grady,Đại học Georgetown,name,Christopher W. Grady
Chrystia Freeland,https://vi.wikipedia.org/wiki/Chrystia_Freeland,Đại học Harvard,awards,Rhodes Scholarship (1993)
Chrystia Freeland,https://vi.wikipedia.org/wiki/Chrystia_Freeland,Đại học Harvard,birth_name,Christina Alexandra Freeland
Chrystia Freeland,https://vi.wikipedia.org/wiki/Chrystia_Freeland,Đại học Harvard,birth_place,Alberta
Chrystia Freeland,https://vi.wikipedia.org/wiki/Chrystia_Freeland,Đại học Harvard,birth_place,Canada
Chrystia Freeland,https://vi.wikipedia.org/wiki/Chrystia_Freeland,Đại học Harvard,birth_place,Peace River
Chrystia Freeland,https://vi.wikipedia.org/wiki/Chrystia_Freeland,Đại học Harvard,caption,Freeland in 2017
Chrystia Freeland,https://vi.wikipedia.org/wiki/Chrystia_Freeland,Đại học Harvard,education,Oxford (MSt)
Chrystia Freeland,https://vi.wikipedia.org/wiki/Chrystia_Freeland,Đại học Harvard,education,St Antony's College
Chrystia Freeland,https://vi.wikipedia.org/wiki/Chrystia_Freeland,Đại học Harvard,education,Đại học Harvard (BA)
Chrystia Freeland,https://vi.wikipedia.org/wiki/Chrystia_Freeland,Đại học Harvard,image,Chrystia Freeland in Ukraine - 2017 (cropped).jpg
Chrystia Freeland,https://vi.wikipedia.org/wiki/Chrystia_Freeland,Đại học Harvard,name,Chrystia Freeland
Chrystia Freeland,https://vi.wikipedia.org/wiki/Chrystia_Freeland,Đại học Harvard,office,Bộ trưởng tài chánh Canada
Chrystia Freeland,https://vi.wikipedia.org/wiki/Chrystia_Freeland,Đại học Harvard,office1,Bộ trưởng ngoại giao Canada
Chrystia Freeland,https://vi.wikipedia.org/wiki/Chrystia_Freeland,Đại học Harvard,office2,Bộ trưởng thương mại quốc tế
Chrystia Freeland,https://vi.wikipedia.org/wiki/Chrystia_Freeland,Đại học Harvard,party,Tự do
Chrystia Freeland,https://vi.wikipedia.org/wiki/Chrystia_Freeland,Đại học Harvard,predecessor,Bill Morneau
Chrystia Freeland,https://vi.wikipedia.org/wiki/Chrystia_Freeland,Đại học Harvard,predecessor1,Stéphane Dion
Chrystia Freeland,https://vi.wikipedia.org/wiki/Chrystia_Freeland,Đại học Harvard,predecessor2,Ed Fast
Chrystia Freeland,https://vi.wikipedia.org/wiki/Chrystia_Freeland,Đại học Harvard,predecessor3,Đơn vị bầu cử thiết lập
Chrystia Freeland,https://vi.wikipedia.org/wiki/Chrystia_Freeland,Đại học Harvard,residence,Canada
Chrystia Freeland,https://vi.wikipedia.org/wiki/Chrystia_Freeland,Đại học Harvard,residence,Ontario
Chrystia Freeland,https://vi.wikipedia.org/wiki/Chrystia_Freeland,Đại học Harvard,residence,Toronto
Chrystia Freeland,https://vi.wikipedia.org/wiki/Chrystia_Freeland,Đại học Harvard,spouse,Graham Bowley
Chrystia Freeland,https://vi.wikipedia.org/wiki/Chrystia_Freeland,Đại học Harvard,successor1,François-Philippe Champagne
Chrystia Freeland,https://vi.wikipedia.org/wiki/Chrystia_Freeland,Đại học Harvard,successor2,François-Philippe Champagne
Chrystia Freeland,https://vi.wikipedia.org/wiki/Chrystia_Freeland,Đại học Harvard,term_end1,20 tháng 11 năm 2019
Chrystia Freeland,https://vi.wikipedia.org/wiki/Chrystia_Freeland,Đại học Harvard,term_end2,10 tháng 1 năm 2017
Chrystia Freeland,https://vi.wikipedia.org/wiki/Chrystia_Freeland,Đại học Harvard,term_start,18 tháng 8 năm 2020
Chrystia Freeland,https://vi.wikipedia.org/wiki/Chrystia_Freeland,Đại học Harvard,term_start1,10 tháng 1 năm 2017
Chrystia Freeland,https://vi.wikipedia.org/wiki/Chrystia_Freeland,Đại học Harvard,term_start2,4 tháng 11 năm 2015
Chrystia Freeland,https://vi.wikipedia.org/wiki/Chrystia_Freeland,Đại học Harvard,term_start3,19 tháng 10 năm 2015
Clara López Obregón,https://vi.wikipedia.org/wiki/Clara_L%C3%B3pez_Obreg%C3%B3n,Đại học Harvard,alma_mater,* Harvard University
Clara López Obregón,https://vi.wikipedia.org/wiki/Clara_L%C3%B3pez_Obreg%C3%B3n,Đại học Harvard,alma_mater,* University of Los Andes
Clara López Obregón,https://vi.wikipedia.org/wiki/Clara_L%C3%B3pez_Obreg%C3%B3n,Đại học Harvard,alma_mater,* University of Salamanca
Clara López Obregón,https://vi.wikipedia.org/wiki/Clara_L%C3%B3pez_Obreg%C3%B3n,Đại học Harvard,alma_mater,{{Plainlist|
Clara López Obregón,https://vi.wikipedia.org/wiki/Clara_L%C3%B3pez_Obreg%C3%B3n,Đại học Harvard,alma_mater,}}
Clara López Obregón,https://vi.wikipedia.org/wiki/Clara_L%C3%B3pez_Obreg%C3%B3n,Đại học Harvard,birth_place,Bogotá
Clara López Obregón,https://vi.wikipedia.org/wiki/Clara_L%C3%B3pez_Obreg%C3%B3n,Đại học Harvard,birth_place,Colombia
Clara López Obregón,https://vi.wikipedia.org/wiki/Clara_L%C3%B3pez_Obreg%C3%B3n,Đại học Harvard,birth_place,D.C
Clara López Obregón,https://vi.wikipedia.org/wiki/Clara_L%C3%B3pez_Obreg%C3%B3n,Đại học Harvard,caption,Lopez năm 2011
Clara López Obregón,https://vi.wikipedia.org/wiki/Clara_L%C3%B3pez_Obreg%C3%B3n,Đại học Harvard,death_date,<!--   -->
Clara López Obregón,https://vi.wikipedia.org/wiki/Clara_L%C3%B3pez_Obreg%C3%B3n,Đại học Harvard,image,Clara-lopez.jpg
Clara López Obregón,https://vi.wikipedia.org/wiki/Clara_L%C3%B3pez_Obreg%C3%B3n,Đại học Harvard,name,Clara Eugenia López Obregón
Clara López Obregón,https://vi.wikipedia.org/wiki/Clara_L%C3%B3pez_Obreg%C3%B3n,Đại học Harvard,nationality,Colombian
Clara López Obregón,https://vi.wikipedia.org/wiki/Clara_L%C3%B3pez_Obreg%C3%B3n,Đại học Harvard,office,Bộ trưởng Lao động Colombia
Clara López Obregón,https://vi.wikipedia.org/wiki/Clara_L%C3%B3pez_Obreg%C3%B3n,Đại học Harvard,office2,Diễn xuất Mayor of Bogotá
Clara López Obregón,https://vi.wikipedia.org/wiki/Clara_L%C3%B3pez_Obreg%C3%B3n,Đại học Harvard,party,Alternative Democratic Pole
Clara López Obregón,https://vi.wikipedia.org/wiki/Clara_L%C3%B3pez_Obreg%C3%B3n,Đại học Harvard,predecessor,Luis Eduardo Garzón
Clara López Obregón,https://vi.wikipedia.org/wiki/Clara_L%C3%B3pez_Obreg%C3%B3n,Đại học Harvard,predecessor2,Samuel Moreno Rojas
Clara López Obregón,https://vi.wikipedia.org/wiki/Clara_L%C3%B3pez_Obreg%C3%B3n,Đại học Harvard,predecessor3,César Augusto López Botero
Clara López Obregón,https://vi.wikipedia.org/wiki/Clara_L%C3%B3pez_Obreg%C3%B3n,Đại học Harvard,religion,Roman Catholic
Clara López Obregón,https://vi.wikipedia.org/wiki/Clara_L%C3%B3pez_Obreg%C3%B3n,Đại học Harvard,spouse,* Carlos Arturo Romero Jiménez
Clara López Obregón,https://vi.wikipedia.org/wiki/Clara_L%C3%B3pez_Obreg%C3%B3n,Đại học Harvard,spouse,{{Plainlist|
Clara López Obregón,https://vi.wikipedia.org/wiki/Clara_L%C3%B3pez_Obreg%C3%B3n,Đại học Harvard,spouse,}}
Clara López Obregón,https://vi.wikipedia.org/wiki/Clara_L%C3%B3pez_Obreg%C3%B3n,Đại học Harvard,successor2,Gustavo Petro Urrego
Clara López Obregón,https://vi.wikipedia.org/wiki/Clara_L%C3%B3pez_Obreg%C3%B3n,Đại học Harvard,successor3,Piedad Amparo Zúñiga Quintero
Clara López Obregón,https://vi.wikipedia.org/wiki/Clara_L%C3%B3pez_Obreg%C3%B3n,Đại học Harvard,term_end,ngày 5 tháng 5 năm 2017
Cleve Moler,https://vi.wikipedia.org/wiki/Cleve_Moler,Đại học Stanford,alma_mater,Học viện kỹ thuật California
Cleve Moler,https://vi.wikipedia.org/wiki/Cleve_Moler,Đại học Stanford,alma_mater,Đại học Stanford
Cleve Moler,https://vi.wikipedia.org/wiki/Cleve_Moler,Đại học Stanford,birth_date,1939
Cleve Moler,https://vi.wikipedia.org/wiki/Cleve_Moler,Đại học Stanford,doctoral_advisor,George Forsythe
Cleve Moler,https://vi.wikipedia.org/wiki/Cleve_Moler,Đại học Stanford,doctoral_students,Charles F. Van Loan
Cleve Moler,https://vi.wikipedia.org/wiki/Cleve_Moler,Đại học Stanford,doctoral_students,Jack Dongarra
Cleve Moler,https://vi.wikipedia.org/wiki/Cleve_Moler,Đại học Stanford,doctoral_students,Stanley Eisenstat
Cleve Moler,https://vi.wikipedia.org/wiki/Cleve_Moler,Đại học Stanford,fields,Khoa học máy tính
Cleve Moler,https://vi.wikipedia.org/wiki/Cleve_Moler,Đại học Stanford,fields,Toán học
Cleve Moler,https://vi.wikipedia.org/wiki/Cleve_Moler,Đại học Stanford,known_for,MATLAB
Cleve Moler,https://vi.wikipedia.org/wiki/Cleve_Moler,Đại học Stanford,name,Cleve Barry Moler
Cleve Moler,https://vi.wikipedia.org/wiki/Cleve_Moler,Đại học Stanford,workplaces,Đại học Michigan
Cleve Moler,https://vi.wikipedia.org/wiki/Cleve_Moler,Đại học Stanford,workplaces,Đại học New Mexico
Cleve Moler,https://vi.wikipedia.org/wiki/Cleve_Moler,Đại học Stanford,workplaces,Đại học University
Clinton D. Burdick,https://vi.wikipedia.org/wiki/Clinton_D._Burdick,Viện Công nghệ Massachusetts,birth_place,Brooklyn
Clinton D. Burdick,https://vi.wikipedia.org/wiki/Clinton_D._Burdick,Viện Công nghệ Massachusetts,birth_place,Hoa Kỳ
Clinton D. Burdick,https://vi.wikipedia.org/wiki/Clinton_D._Burdick,Viện Công nghệ Massachusetts,birth_place,Thành phố New York
Clinton D. Burdick,https://vi.wikipedia.org/wiki/Clinton_D._Burdick,Viện Công nghệ Massachusetts,image,Clinton Burdick (356th FG).jpg
Clinton D. Burdick,https://vi.wikipedia.org/wiki/Clinton_D._Burdick,Viện Công nghệ Massachusetts,name,Clinton DeWitt Burdick
Clinton Hart Merriam,https://vi.wikipedia.org/wiki/Clinton_Hart_Merriam,Đại học Columbia; Đại học Yale,birth_place,New York City
Clinton Hart Merriam,https://vi.wikipedia.org/wiki/Clinton_Hart_Merriam,Đại học Columbia; Đại học Yale,caption,Picture of Clinton Hart Merriam
Clinton Hart Merriam,https://vi.wikipedia.org/wiki/Clinton_Hart_Merriam,Đại học Columbia; Đại học Yale,caption,by Frances Benjamin Johnston
Clinton Hart Merriam,https://vi.wikipedia.org/wiki/Clinton_Hart_Merriam,Đại học Columbia; Đại học Yale,death_place,Berkeley
Clinton Hart Merriam,https://vi.wikipedia.org/wiki/Clinton_Hart_Merriam,Đại học Columbia; Đại học Yale,death_place,California
Clinton Hart Merriam,https://vi.wikipedia.org/wiki/Clinton_Hart_Merriam,Đại học Columbia; Đại học Yale,field,Nhân chủng học
Clinton Hart Merriam,https://vi.wikipedia.org/wiki/Clinton_Hart_Merriam,Đại học Columbia; Đại học Yale,field,Điểu cầm học
Clinton Hart Merriam,https://vi.wikipedia.org/wiki/Clinton_Hart_Merriam,Đại học Columbia; Đại học Yale,field,Động vật học
Clinton Hart Merriam,https://vi.wikipedia.org/wiki/Clinton_Hart_Merriam,Đại học Columbia; Đại học Yale,image,Picture of Clinton Hart Merriam.jpg
Clinton Hart Merriam,https://vi.wikipedia.org/wiki/Clinton_Hart_Merriam,Đại học Columbia; Đại học Yale,known_for,Life zone concept
Clinton Hart Merriam,https://vi.wikipedia.org/wiki/Clinton_Hart_Merriam,Đại học Columbia; Đại học Yale,name,Clinton Hart Merriam
Clinton Hart Merriam,https://vi.wikipedia.org/wiki/Clinton_Hart_Merriam,Đại học Columbia; Đại học Yale,nationality,USA
Clinton Hart Merriam,https://vi.wikipedia.org/wiki/Clinton_Hart_Merriam,Đại học Columbia; Đại học Yale,work_institution,Bộ Nông nghiệp Hoa Kỳ
Clinton Hart Merriam,https://vi.wikipedia.org/wiki/Clinton_Hart_Merriam,Đại học Columbia; Đại học Yale,work_institution,National Geographic Society
Cole Porter,https://vi.wikipedia.org/wiki/Cole_Porter,Đại học Harvard; Đại học Yale,alma_mater,* Đại học Harvard
Cole Porter,https://vi.wikipedia.org/wiki/Cole_Porter,Đại học Harvard; Đại học Yale,alma_mater,* Đại học Yale
Cole Porter,https://vi.wikipedia.org/wiki/Cole_Porter,Đại học Harvard; Đại học Yale,birth_date,9 tháng 6 năm 1891
Cole Porter,https://vi.wikipedia.org/wiki/Cole_Porter,Đại học Harvard; Đại học Yale,birth_place,Hoa Kỳ
Cole Porter,https://vi.wikipedia.org/wiki/Cole_Porter,Đại học Harvard; Đại học Yale,birth_place,Indiana
Cole Porter,https://vi.wikipedia.org/wiki/Cole_Porter,Đại học Harvard; Đại học Yale,birth_place,Peru
Cole Porter,https://vi.wikipedia.org/wiki/Cole_Porter,Đại học Harvard; Đại học Yale,death_place,California
Cole Porter,https://vi.wikipedia.org/wiki/Cole_Porter,Đại học Harvard; Đại học Yale,death_place,Hoa Kỳ
Cole Porter,https://vi.wikipedia.org/wiki/Cole_Porter,Đại học Harvard; Đại học Yale,death_place,Santa Monica
Cole Porter,https://vi.wikipedia.org/wiki/Cole_Porter,Đại học Harvard; Đại học Yale,field,Nhà soạn nhạc
Cole Porter,https://vi.wikipedia.org/wiki/Cole_Porter,Đại học Harvard; Đại học Yale,image,Cole Porter 1934.jpg
Cole Porter,https://vi.wikipedia.org/wiki/Cole_Porter,Đại học Harvard; Đại học Yale,image_size,220px
Cole Porter,https://vi.wikipedia.org/wiki/Cole_Porter,Đại học Harvard; Đại học Yale,name,Cole Porter
Cole Porter,https://vi.wikipedia.org/wiki/Cole_Porter,Đại học Harvard; Đại học Yale,work_institutions,Nhà hát Broadway
Conan O'Brien,https://vi.wikipedia.org/wiki/Conan_O%27Brien,Đại học Harvard,alma_mater,Harvard University
Conan O'Brien,https://vi.wikipedia.org/wiki/Conan_O%27Brien,Đại học Harvard,birth_name,Conan Christopher O'Brien
Conan O'Brien,https://vi.wikipedia.org/wiki/Conan_O%27Brien,Đại học Harvard,birth_place,Brookline
Conan O'Brien,https://vi.wikipedia.org/wiki/Conan_O%27Brien,Đại học Harvard,birth_place,Massachusetts
Conan O'Brien,https://vi.wikipedia.org/wiki/Conan_O%27Brien,Đại học Harvard,birth_place,Mỹ
Conan O'Brien,https://vi.wikipedia.org/wiki/Conan_O%27Brien,Đại học Harvard,caption,O'Brien vào năm 2024
Conan O'Brien,https://vi.wikipedia.org/wiki/Conan_O%27Brien,Đại học Harvard,image,2024-03-09_SXSW_Conan_Nick-Kroll_Office-Space_events_07123_(cropped).jpg
Conan O'Brien,https://vi.wikipedia.org/wiki/Conan_O%27Brien,Đại học Harvard,name,Conan O'Brien
Conan O'Brien,https://vi.wikipedia.org/wiki/Conan_O%27Brien,Đại học Harvard,nationality,Mỹ
Conan O'Brien,https://vi.wikipedia.org/wiki/Conan_O%27Brien,Đại học Harvard,residence,California
Conan O'Brien,https://vi.wikipedia.org/wiki/Conan_O%27Brien,Đại học Harvard,residence,New York City and Burbank
Conan O'Brien,https://vi.wikipedia.org/wiki/Conan_O%27Brien,Đại học Harvard,signature,Conan O'Brien Signature.svg
Craig Hickman,https://vi.wikipedia.org/wiki/Craig_Hickman,Đại học Harvard,alma_mater,Đại học Harvard
Craig Hickman,https://vi.wikipedia.org/wiki/Craig_Hickman,Đại học Harvard,birth_place,Madison
Craig Hickman,https://vi.wikipedia.org/wiki/Craig_Hickman,Đại học Harvard,birth_place,Wisconsin
Craig Hickman,https://vi.wikipedia.org/wiki/Craig_Hickman,Đại học Harvard,name,Craig Hickman
Craig Hickman,https://vi.wikipedia.org/wiki/Craig_Hickman,Đại học Harvard,party,Dân chủ
Craig Hickman,https://vi.wikipedia.org/wiki/Craig_Hickman,Đại học Harvard,predecessor,Patrick Flood
Craig Hickman,https://vi.wikipedia.org/wiki/Craig_Hickman,Đại học Harvard,residence,Maine
Craig Hickman,https://vi.wikipedia.org/wiki/Craig_Hickman,Đại học Harvard,residence,Winthrop
Craig Hickman,https://vi.wikipedia.org/wiki/Craig_Hickman,Đại học Harvard,term_start,Tháng 12 năm 2012
Craig Mello,https://vi.wikipedia.org/wiki/Craig_Mello,Đại học Harvard,alma_mater,Đại học Brown
Craig Mello,https://vi.wikipedia.org/wiki/Craig_Mello,Đại học Harvard,alma_mater,Đại học Harvard
Craig Mello,https://vi.wikipedia.org/wiki/Craig_Mello,Đại học Harvard,birth_place,Connecticut
Craig Mello,https://vi.wikipedia.org/wiki/Craig_Mello,Đại học Harvard,birth_place,Hoa Kỳ
Craig Mello,https://vi.wikipedia.org/wiki/Craig_Mello,Đại học Harvard,birth_place,New Haven
Craig Mello,https://vi.wikipedia.org/wiki/Craig_Mello,Đại học Harvard,field,Sinh vật học
Craig Mello,https://vi.wikipedia.org/wiki/Craig_Mello,Đại học Harvard,image,Craig Mello 01.JPG
Craig Mello,https://vi.wikipedia.org/wiki/Craig_Mello,Đại học Harvard,known_for,Can thiệp ARN
Craig Mello,https://vi.wikipedia.org/wiki/Craig_Mello,Đại học Harvard,name,Craig Cameron Mello
Craig Mello,https://vi.wikipedia.org/wiki/Craig_Mello,Đại học Harvard,nationality,American
Craig Mello,https://vi.wikipedia.org/wiki/Craig_Mello,Đại học Harvard,prizes,Giải Massry
Craig Mello,https://vi.wikipedia.org/wiki/Craig_Mello,Đại học Harvard,prizes,Giải Nobel Sinh lý học
Craig Mello,https://vi.wikipedia.org/wiki/Craig_Mello,Đại học Harvard,prizes,Giải Sinh học phân tử của Viện hàn lâm Khoa học quốc gia Hoa Kỳ
Craig Mello,https://vi.wikipedia.org/wiki/Craig_Mello,Đại học Harvard,prizes,Giải Wiley<small> (2003)</small>
Craig Mello,https://vi.wikipedia.org/wiki/Craig_Mello,Đại học Harvard,prizes,Giải quốc tế Quỹ Gairdner<small> (2005)</small>
Craig Mello,https://vi.wikipedia.org/wiki/Craig_Mello,Đại học Harvard,prizes,Y khoa
Craig Mello,https://vi.wikipedia.org/wiki/Craig_Mello,Đại học Harvard,residence,Hoa Kỳ
Craig Mello,https://vi.wikipedia.org/wiki/Craig_Mello,Đại học Harvard,work_institutions,Đại học Y khoa Massachusetts
Curtis T. McMullen,https://vi.wikipedia.org/wiki/Curtis_T._McMullen,Đại học Harvard,alma_mater,Williams College
Curtis T. McMullen,https://vi.wikipedia.org/wiki/Curtis_T._McMullen,Đại học Harvard,alma_mater,Đại học Harvard
Curtis T. McMullen,https://vi.wikipedia.org/wiki/Curtis_T._McMullen,Đại học Harvard,awards,Giải Salem (1991)
Curtis T. McMullen,https://vi.wikipedia.org/wiki/Curtis_T._McMullen,Đại học Harvard,awards,Huy chương Fields (1998)
Curtis T. McMullen,https://vi.wikipedia.org/wiki/Curtis_T._McMullen,Đại học Harvard,birth_place,Berkeley
Curtis T. McMullen,https://vi.wikipedia.org/wiki/Curtis_T._McMullen,Đại học Harvard,birth_place,California
Curtis T. McMullen,https://vi.wikipedia.org/wiki/Curtis_T._McMullen,Đại học Harvard,doctoral_advisor,Dennis Sullivan
Curtis T. McMullen,https://vi.wikipedia.org/wiki/Curtis_T._McMullen,Đại học Harvard,doctoral_students,Maryam Mirzakhani
Curtis T. McMullen,https://vi.wikipedia.org/wiki/Curtis_T._McMullen,Đại học Harvard,fields,Toán học
Curtis T. McMullen,https://vi.wikipedia.org/wiki/Curtis_T._McMullen,Đại học Harvard,image,Curtis T. McMullen.jpg
Curtis T. McMullen,https://vi.wikipedia.org/wiki/Curtis_T._McMullen,Đại học Harvard,known_for,Hinh học hyperbolic
Curtis T. McMullen,https://vi.wikipedia.org/wiki/Curtis_T._McMullen,Đại học Harvard,known_for,Lý thuyết Teichmüller
Curtis T. McMullen,https://vi.wikipedia.org/wiki/Curtis_T._McMullen,Đại học Harvard,known_for,Động lực phức
Curtis T. McMullen,https://vi.wikipedia.org/wiki/Curtis_T._McMullen,Đại học Harvard,name,Curtis Tracy McMullen
