src_person,dst_person,relation,count
Habib Bourguiba,Raymond Poincaré,SHARED_UNI,1
Habib Bourguiba,Saionji Kinmochi,SHARED_UNI,1
Habib Bourguiba,Émile Loubet,SHARED_UNI,1
Henri Bergson,Jacques-Louis David,SHARED_UNI,1
Henri Bergson,Jean Casimir-Perier,SHARED_UNI,1
Henri Bergson,Jean-Luc Godard,SHARED_UNI,1
Henri Bergson,John Turner,SHARED_UNI,1
Henri Bergson,Michel Debré,SHARED_UNI,1
Henri Bergson,Miguel Ángel Asturias,SHARED_UNI,1
Henri Bergson,Paul Deschanel,SHARED_UNI,1
Henri Bergson,Paul Doumer,SHARED_UNI,1
Henri Bergson,Pierre Mendès France,SHARED_UNI,1
Henri Bergson,Raymond Poincaré,SHARED_UNI,1
Henri Bergson,Saionji Kinmochi,SHARED_UNI,1
Henri Bergson,Émile Loubet,SHARED_UNI,1
Jacques-Louis David,Jean Casimir-Perier,SHARED_UNI,1
Jacques-Louis David,Jean-Luc Godard,SHARED_UNI,1
Jacques-Louis David,John Turner,SHARED_UNI,1
Jacques-Louis David,Michel Debré,SHARED_UNI,1
Jacques-Louis David,Miguel Ángel Asturias,SHARED_UNI,1
Jacques-Louis David,Paul Deschanel,SHARED_UNI,1
Jacques-Louis David,Paul Doumer,SHARED_UNI,1
Jacques-Louis David,Pierre Mendès France,SHARED_UNI,1
Jacques-Louis David,Raymond Poincaré,SHARED_UNI,1
Jacques-Louis David,Saionji Kinmochi,SHARED_UNI,1
Jacques-Louis David,Émile Loubet,SHARED_UNI,1
Jean Casimir-Perier,Jean-Luc Godard,SHARED_UNI,1
Jean Casimir-Perier,John Turner,SHARED_UNI,1
Jean Casimir-Perier,Michel Debré,SHARED_UNI,1
Jean Casimir-Perier,Miguel Ángel Asturias,SHARED_UNI,1
Jean Casimir-Perier,Paul Deschanel,SHARED_UNI,1
Jean Casimir-Perier,Paul Doumer,SHARED_UNI,1
Jean Casimir-Perier,Pierre Mendès France,SHARED_UNI,1
Jean Casimir-Perier,Raymond Poincaré,SHARED_UNI,1
Jean Casimir-Perier,Saionji Kinmochi,SHARED_UNI,1
Jean Casimir-Perier,Émile Loubet,SHARED_UNI,1
Jean-Luc Godard,John Turner,SHARED_UNI,1
Jean-Luc Godard,Michel Debré,SHARED_UNI,1
Jean-Luc Godard,Miguel Ángel Asturias,SHARED_UNI,1
Jean-Luc Godard,Paul Deschanel,SHARED_UNI,1
Jean-Luc Godard,Paul Doumer,SHARED_UNI,1
Jean-Luc Godard,Pierre Mendès France,SHARED_UNI,1
Jean-Luc Godard,Raymond Poincaré,SHARED_UNI,1
Jean-Luc Godard,Saionji Kinmochi,SHARED_UNI,1
Jean-Luc Godard,Émile Loubet,SHARED_UNI,1
John Turner,Michel Debré,SHARED_UNI,1
John Turner,Miguel Ángel Asturias,SHARED_UNI,1
John Turner,Paul Deschanel,SHARED_UNI,1
John Turner,Paul Doumer,SHARED_UNI,1
John Turner,Pierre Mendès France,SHARED_UNI,1
John Turner,Raymond Poincaré,SHARED_UNI,1
John Turner,Saionji Kinmochi,SHARED_UNI,1
John Turner,Émile Loubet,SHARED_UNI,1
Michel Debré,Miguel Ángel Asturias,SHARED_UNI,1
Michel Debré,Paul Deschanel,SHARED_UNI,1
Michel Debré,Paul Doumer,SHARED_UNI,1
Michel Debré,Pierre Mendès France,SHARED_UNI,1
Michel Debré,Raymond Poincaré,SHARED_UNI,1
Michel Debré,Saionji Kinmochi,SHARED_UNI,1
Michel Debré,Émile Loubet,SHARED_UNI,1
Miguel Ángel Asturias,Paul Deschanel,SHARED_UNI,1
Miguel Ángel Asturias,Paul Doumer,SHARED_UNI,1
Miguel Ángel Asturias,Pierre Mendès France,SHARED_UNI,1
Miguel Ángel Asturias,Raymond Poincaré,SHARED_UNI,1
Miguel Ángel Asturias,Saionji Kinmochi,SHARED_UNI,1
Miguel Ángel Asturias,Émile Loubet,SHARED_UNI,1
Paul Deschanel,Paul Doumer,SHARED_UNI,1
Paul Deschanel,Pierre Mendès France,SHARED_UNI,1
Paul Deschanel,Raymond Poincaré,SHARED_UNI,1
Paul Deschanel,Saionji Kinmochi,SHARED_UNI,1
Paul Deschanel,Émile Loubet,SHARED_UNI,1
Paul Doumer,Pierre Mendès France,SHARED_UNI,1
Paul Doumer,Raymond Poincaré,SHARED_UNI,1
Paul Doumer,Saionji Kinmochi,SHARED_UNI,1
Paul Doumer,Émile Loubet,SHARED_UNI,1
Pierre Mendès France,Raymond Poincaré,SHARED_UNI,1
Pierre Mendès France,Saionji Kinmochi,SHARED_UNI,1
Pierre Mendès France,Émile Loubet,SHARED_UNI,1
Raymond Poincaré,Saionji Kinmochi,SHARED_UNI,1
Raymond Poincaré,Émile Loubet,SHARED_UNI,1
Saionji Kinmochi,Émile Loubet,SHARED_UNI,1
Alfred Rosenberg,Georgy Maksimilianovich Malenkov,SHARED_UNI,1
Anders Fogh Rasmussen,Frederik X của Đan Mạch,SHARED_UNI,1
Amy Coney Barrett,Condoleezza Rice,SHARED_UNI,1
Alfred Deakin,Harold Holt,SHARED_UNI,1
Alfred Deakin,Julia Gillard,SHARED_UNI,1
Alfred Deakin,Robert Menzies,SHARED_UNI,1
Harold Holt,Julia Gillard,SHARED_UNI,1
Harold Holt,Robert Menzies,SHARED_UNI,1
Julia Gillard,Robert Menzies,SHARED_UNI,1
Andreas Norlén,Bertil Ohlin,SHARED_UNI,1
Andreas Norlén,Carl Bildt,SHARED_UNI,1
Andreas Norlén,Dag Hammarskjöld,SHARED_UNI,1
Andreas Norlén,Fredrik Reinfeldt,SHARED_UNI,1
Andreas Norlén,Olof Palme,SHARED_UNI,1
Bertil Ohlin,Carl Bildt,SHARED_UNI,1
Bertil Ohlin,Dag Hammarskjöld,SHARED_UNI,1
Bertil Ohlin,Fredrik Reinfeldt,SHARED_UNI,1
Bertil Ohlin,Olof Palme,SHARED_UNI,1
Carl Bildt,Dag Hammarskjöld,SHARED_UNI,1
Carl Bildt,Fredrik Reinfeldt,SHARED_UNI,1
Carl Bildt,Olof Palme,SHARED_UNI,1
Dag Hammarskjöld,Fredrik Reinfeldt,SHARED_UNI,1
Dag Hammarskjöld,Olof Palme,SHARED_UNI,1
Fredrik Reinfeldt,Olof Palme,SHARED_UNI,1
Andrus Ansip,Kaja Kallas,SHARED_UNI,1
Alexandria Ocasio-Cortez,Allen Dulles,SHARED_UNI,1
Allen Dulles,Ben Carson,SHARED_UNI,1
Allen Dulles,Bob Woodward,SHARED_UNI,1
Allen Dulles,Barack Obama,SHARED_UNI,1
Allen Dulles,Charles Joseph Bonaparte,SHARED_UNI,1
Allen Dulles,Dean Acheson,SHARED_UNI,1
Allen Dulles,Donald Rumsfeld,SHARED_UNI,2
Allen Dulles,Droupadi Murmu,SHARED_UNI,1
Allen Dulles,Doug Emhoff,SHARED_UNI,1
Allen Dulles,Eric Holcomb,SHARED_UNI,1
Allen Dulles,Franklin D. Roosevelt,SHARED_UNI,1
Allen Dulles,Gretchen Whitmer,SHARED_UNI,1
Allen Dulles,Henry L. Stimson,SHARED_UNI,1
Allen Dulles,Henry Kissinger,SHARED_UNI,1
Allen Dulles,Hope Hicks,SHARED_UNI,1
Allen Dulles,James Madison,SHARED_UNI,2
Allen Dulles,Javier Milei,SHARED_UNI,1
Allen Dulles,Jill Biden,SHARED_UNI,1
Allen Dulles,Jim Justice,SHARED_UNI,1
Allen Dulles,John Carney,SHARED_UNI,1
Allen Dulles,Joe Biden,SHARED_UNI,1
Allen Dulles,Kaja Kallas,SHARED_UNI,1
Allen Dulles,Kazuo Ishiguro,SHARED_UNI,1
Allen Dulles,Kay Ivey,SHARED_UNI,1
Allen Dulles,Kamala Harris,SHARED_UNI,1
Allen Dulles,Michelle Lujan Grisham,SHARED_UNI,1
Allen Dulles,Muhammad Yunus,SHARED_UNI,1
Allen Dulles,Paetongtarn Shinawatra,SHARED_UNI,1
Allen Dulles,Pete Hegseth,SHARED_UNI,2
Allen Dulles,Richard Nixon,SHARED_UNI,1
Allen Dulles,Ron DeSantis,SHARED_UNI,1
Allen Dulles,Ronald Reagan,SHARED_UNI,1
Allen Dulles,Tate Reeves,SHARED_UNI,1
Alexandria Ocasio-Cortez,Ben Carson,SHARED_UNI,1
Alexandria Ocasio-Cortez,Bob Woodward,SHARED_UNI,1
Alexandria Ocasio-Cortez,Barack Obama,SHARED_UNI,1
Alexandria Ocasio-Cortez,Charles Joseph Bonaparte,SHARED_UNI,1
Alexandria Ocasio-Cortez,Dean Acheson,SHARED_UNI,1
Alexandria Ocasio-Cortez,Donald Rumsfeld,SHARED_UNI,1
Alexandria Ocasio-Cortez,Droupadi Murmu,SHARED_UNI,1
Alexandria Ocasio-Cortez,Doug Emhoff,SHARED_UNI,1
Alexandria Ocasio-Cortez,Eric Holcomb,SHARED_UNI,1
Alexandria Ocasio-Cortez,Franklin D. Roosevelt,SHARED_UNI,1
Alexandria Ocasio-Cortez,Gretchen Whitmer,SHARED_UNI,1
Alexandria Ocasio-Cortez,Henry L. Stimson,SHARED_UNI,1
Alexandria Ocasio-Cortez,Henry Kissinger,SHARED_UNI,1
Alexandria Ocasio-Cortez,Hope Hicks,SHARED_UNI,1
Alexandria Ocasio-Cortez,James Madison,SHARED_UNI,1
Alexandria Ocasio-Cortez,Javier Milei,SHARED_UNI,1
Alexandria Ocasio-Cortez,Jill Biden,SHARED_UNI,1
Alexandria Ocasio-Cortez,Jim Justice,SHARED_UNI,1
Alexandria Ocasio-Cortez,John Carney,SHARED_UNI,1
Alexandria Ocasio-Cortez,Joe Biden,SHARED_UNI,1
Alexandria Ocasio-Cortez,Kaja Kallas,SHARED_UNI,1
Alexandria Ocasio-Cortez,Kazuo Ishiguro,SHARED_UNI,1
Alexandria Ocasio-Cortez,Kay Ivey,SHARED_UNI,1
Alexandria Ocasio-Cortez,Kamala Harris,SHARED_UNI,1
Alexandria Ocasio-Cortez,Michelle Lujan Grisham,SHARED_UNI,1
Alexandria Ocasio-Cortez,Muhammad Yunus,SHARED_UNI,1
Alexandria Ocasio-Cortez,Paetongtarn Shinawatra,SHARED_UNI,1
Alexandria Ocasio-Cortez,Pete Hegseth,SHARED_UNI,1
Alexandria Ocasio-Cortez,Richard Nixon,SHARED_UNI,1
Alexandria Ocasio-Cortez,Ron DeSantis,SHARED_UNI,1
Alexandria Ocasio-Cortez,Ronald Reagan,SHARED_UNI,1
Alexandria Ocasio-Cortez,Tate Reeves,SHARED_UNI,1
Ben Carson,Bob Woodward,SHARED_UNI,2
Barack Obama,Ben Carson,SHARED_UNI,1
Ben Carson,Charles Joseph Bonaparte,SHARED_UNI,1
Ben Carson,Dean Acheson,SHARED_UNI,2
Ben Carson,Donald Rumsfeld,SHARED_UNI,1
Ben Carson,Droupadi Murmu,SHARED_UNI,1
Ben Carson,Doug Emhoff,SHARED_UNI,1
Ben Carson,Eric Holcomb,SHARED_UNI,1
Ben Carson,Franklin D. Roosevelt,SHARED_UNI,1
Ben Carson,Gretchen Whitmer,SHARED_UNI,1
Ben Carson,Henry L. Stimson,SHARED_UNI,2
Ben Carson,Henry Kissinger,SHARED_UNI,1
Ben Carson,Hope Hicks,SHARED_UNI,1
Ben Carson,James Madison,SHARED_UNI,1
Ben Carson,Javier Milei,SHARED_UNI,1
Ben Carson,Jill Biden,SHARED_UNI,1
Ben Carson,Jim Justice,SHARED_UNI,1
Ben Carson,John Carney,SHARED_UNI,1
Ben Carson,Joe Biden,SHARED_UNI,1
Ben Carson,Kaja Kallas,SHARED_UNI,1
Ben Carson,Kazuo Ishiguro,SHARED_UNI,1
Ben Carson,Kay Ivey,SHARED_UNI,1
Ben Carson,Kamala Harris,SHARED_UNI,1
Ben Carson,Michelle Lujan Grisham,SHARED_UNI,1
Ben Carson,Muhammad Yunus,SHARED_UNI,1
Ben Carson,Paetongtarn Shinawatra,SHARED_UNI,1
Ben Carson,Pete Hegseth,SHARED_UNI,1
Ben Carson,Richard Nixon,SHARED_UNI,1
Ben Carson,Ron DeSantis,SHARED_UNI,2
Ben Carson,Ronald Reagan,SHARED_UNI,1
Ben Carson,Tate Reeves,SHARED_UNI,1
Barack Obama,Bob Woodward,SHARED_UNI,1
Bob Woodward,Charles Joseph Bonaparte,SHARED_UNI,1
Bob Woodward,Dean Acheson,SHARED_UNI,2
Bob Woodward,Donald Rumsfeld,SHARED_UNI,1
Bob Woodward,Droupadi Murmu,SHARED_UNI,1
Bob Woodward,Doug Emhoff,SHARED_UNI,1
Bob Woodward,Eric Holcomb,SHARED_UNI,1
Bob Woodward,Franklin D. Roosevelt,SHARED_UNI,1
Bob Woodward,Gretchen Whitmer,SHARED_UNI,1
Bob Woodward,Henry L. Stimson,SHARED_UNI,2
Bob Woodward,Henry Kissinger,SHARED_UNI,1
Bob Woodward,Hope Hicks,SHARED_UNI,1
Bob Woodward,James Madison,SHARED_UNI,1
Bob Woodward,Javier Milei,SHARED_UNI,1
Bob Woodward,Jill Biden,SHARED_UNI,1
Bob Woodward,Jim Justice,SHARED_UNI,1
Bob Woodward,John Carney,SHARED_UNI,1
Bob Woodward,Joe Biden,SHARED_UNI,1
Bob Woodward,Kaja Kallas,SHARED_UNI,1
Bob Woodward,Kazuo Ishiguro,SHARED_UNI,1
Bob Woodward,Kay Ivey,SHARED_UNI,1
Bob Woodward,Kamala Harris,SHARED_UNI,1
Bob Woodward,Michelle Lujan Grisham,SHARED_UNI,1
Bob Woodward,Muhammad Yunus,SHARED_UNI,1
Bob Woodward,Paetongtarn Shinawatra,SHARED_UNI,1
Bob Woodward,Pete Hegseth,SHARED_UNI,1
Bob Woodward,Richard Nixon,SHARED_UNI,1
Bob Woodward,Ron DeSantis,SHARED_UNI,2
Bob Woodward,Ronald Reagan,SHARED_UNI,1
Bob Woodward,Tate Reeves,SHARED_UNI,1
Barack Obama,Charles Joseph Bonaparte,SHARED_UNI,1
Barack Obama,Dean Acheson,SHARED_UNI,1
Barack Obama,Donald Rumsfeld,SHARED_UNI,1
Barack Obama,Droupadi Murmu,SHARED_UNI,1
Barack Obama,Doug Emhoff,SHARED_UNI,1
Barack Obama,Eric Holcomb,SHARED_UNI,1
Barack Obama,Franklin D. Roosevelt,SHARED_UNI,1
Barack Obama,Gretchen Whitmer,SHARED_UNI,1
Barack Obama,Henry L. Stimson,SHARED_UNI,1
Barack Obama,Henry Kissinger,SHARED_UNI,1
Barack Obama,Hope Hicks,SHARED_UNI,1
Barack Obama,James Madison,SHARED_UNI,1
Barack Obama,Javier Milei,SHARED_UNI,1
Barack Obama,Jill Biden,SHARED_UNI,1
Barack Obama,Jim Justice,SHARED_UNI,1
Barack Obama,John Carney,SHARED_UNI,1
Barack Obama,Joe Biden,SHARED_UNI,1
Barack Obama,Kaja Kallas,SHARED_UNI,1
Barack Obama,Kazuo Ishiguro,SHARED_UNI,1
Barack Obama,Kay Ivey,SHARED_UNI,1
Barack Obama,Kamala Harris,SHARED_UNI,1
Barack Obama,Michelle Lujan Grisham,SHARED_UNI,1
Barack Obama,Muhammad Yunus,SHARED_UNI,1
Barack Obama,Paetongtarn Shinawatra,SHARED_UNI,1
Barack Obama,Pete Hegseth,SHARED_UNI,1
Barack Obama,Richard Nixon,SHARED_UNI,1
Barack Obama,Ron DeSantis,SHARED_UNI,1
Barack Obama,Ronald Reagan,SHARED_UNI,1
Barack Obama,Tate Reeves,SHARED_UNI,1
Charles Joseph Bonaparte,Dean Acheson,SHARED_UNI,2
Charles Joseph Bonaparte,Donald Rumsfeld,SHARED_UNI,1
Charles Joseph Bonaparte,Droupadi Murmu,SHARED_UNI,1
Charles Joseph Bonaparte,Doug Emhoff,SHARED_UNI,1
Charles Joseph Bonaparte,Eric Holcomb,SHARED_UNI,1
Charles Joseph Bonaparte,Franklin D. Roosevelt,SHARED_UNI,2
Charles Joseph Bonaparte,Gretchen Whitmer,SHARED_UNI,1
Charles Joseph Bonaparte,Henry L. Stimson,SHARED_UNI,2
Charles Joseph Bonaparte,Henry Kissinger,SHARED_UNI,2
Charles Joseph Bonaparte,Hope Hicks,SHARED_UNI,1
Charles Joseph Bonaparte,James Madison,SHARED_UNI,1
Charles Joseph Bonaparte,Javier Milei,SHARED_UNI,1
Charles Joseph Bonaparte,Jill Biden,SHARED_UNI,1
Charles Joseph Bonaparte,Jim Justice,SHARED_UNI,1
Charles Joseph Bonaparte,John Carney,SHARED_UNI,1
Charles Joseph Bonaparte,Joe Biden,SHARED_UNI,1
Charles Joseph Bonaparte,Kaja Kallas,SHARED_UNI,1
Charles Joseph Bonaparte,Kazuo Ishiguro,SHARED_UNI,1
Charles Joseph Bonaparte,Kay Ivey,SHARED_UNI,1
Charles Joseph Bonaparte,Kamala Harris,SHARED_UNI,1
Charles Joseph Bonaparte,Michelle Lujan Grisham,SHARED_UNI,1
Charles Joseph Bonaparte,Muhammad Yunus,SHARED_UNI,1
Charles Joseph Bonaparte,Paetongtarn Shinawatra,SHARED_UNI,1
Charles Joseph Bonaparte,Pete Hegseth,SHARED_UNI,2
Charles Joseph Bonaparte,Richard Nixon,SHARED_UNI,1
Charles Joseph Bonaparte,Ron DeSantis,SHARED_UNI,2
Charles Joseph Bonaparte,Ronald Reagan,SHARED_UNI,1
Charles Joseph Bonaparte,Tate Reeves,SHARED_UNI,1
Dean Acheson,Donald Rumsfeld,SHARED_UNI,1
Dean Acheson,Droupadi Murmu,SHARED_UNI,1
Dean Acheson,Doug Emhoff,SHARED_UNI,1
Dean Acheson,Eric Holcomb,SHARED_UNI,1
Dean Acheson,Franklin D. Roosevelt,SHARED_UNI,2
Dean Acheson,Gretchen Whitmer,SHARED_UNI,1
Dean Acheson,Henry L. Stimson,SHARED_UNI,3
Dean Acheson,Henry Kissinger,SHARED_UNI,2
Dean Acheson,Hope Hicks,SHARED_UNI,1
Dean Acheson,James Madison,SHARED_UNI,1
Dean Acheson,Javier Milei,SHARED_UNI,1
Dean Acheson,Jill Biden,SHARED_UNI,1
Dean Acheson,Jim Justice,SHARED_UNI,1
Dean Acheson,John Carney,SHARED_UNI,1
Dean Acheson,Joe Biden,SHARED_UNI,1
Dean Acheson,Kaja Kallas,SHARED_UNI,1
Dean Acheson,Kazuo Ishiguro,SHARED_UNI,1
Dean Acheson,Kay Ivey,SHARED_UNI,1
Dean Acheson,Kamala Harris,SHARED_UNI,1
Dean Acheson,Michelle Lujan Grisham,SHARED_UNI,1
Dean Acheson,Muhammad Yunus,SHARED_UNI,1
Dean Acheson,Paetongtarn Shinawatra,SHARED_UNI,1
Dean Acheson,Pete Hegseth,SHARED_UNI,2
Dean Acheson,Richard Nixon,SHARED_UNI,1
Dean Acheson,Ron DeSantis,SHARED_UNI,3
Dean Acheson,Ronald Reagan,SHARED_UNI,1
Dean Acheson,Tate Reeves,SHARED_UNI,1
Donald Rumsfeld,Droupadi Murmu,SHARED_UNI,1
Donald Rumsfeld,Doug Emhoff,SHARED_UNI,1
Donald Rumsfeld,Eric Holcomb,SHARED_UNI,1
Donald Rumsfeld,Franklin D. Roosevelt,SHARED_UNI,1
Donald Rumsfeld,Gretchen Whitmer,SHARED_UNI,1
Donald Rumsfeld,Henry L. Stimson,SHARED_UNI,1
Donald Rumsfeld,Henry Kissinger,SHARED_UNI,1
Donald Rumsfeld,Hope Hicks,SHARED_UNI,1
Donald Rumsfeld,James Madison,SHARED_UNI,2
Donald Rumsfeld,Javier Milei,SHARED_UNI,1
Donald Rumsfeld,Jill Biden,SHARED_UNI,1
Donald Rumsfeld,Jim Justice,SHARED_UNI,1
Donald Rumsfeld,John Carney,SHARED_UNI,1
Donald Rumsfeld,Joe Biden,SHARED_UNI,1
Donald Rumsfeld,Kaja Kallas,SHARED_UNI,1
Donald Rumsfeld,Kazuo Ishiguro,SHARED_UNI,1
Donald Rumsfeld,Kay Ivey,SHARED_UNI,1
Donald Rumsfeld,Kamala Harris,SHARED_UNI,1
Donald Rumsfeld,Michelle Lujan Grisham,SHARED_UNI,1
Donald Rumsfeld,Muhammad Yunus,SHARED_UNI,1
Donald Rumsfeld,Paetongtarn Shinawatra,SHARED_UNI,1
Donald Rumsfeld,Pete Hegseth,SHARED_UNI,2
Donald Rumsfeld,Richard Nixon,SHARED_UNI,1
Donald Rumsfeld,Ron DeSantis,SHARED_UNI,1
Donald Rumsfeld,Ronald Reagan,SHARED_UNI,1
Donald Rumsfeld,Tate Reeves,SHARED_UNI,1
Doug Emhoff,Droupadi Murmu,SHARED_UNI,1
Droupadi Murmu,Eric Holcomb,SHARED_UNI,1
Droupadi Murmu,Franklin D. Roosevelt,SHARED_UNI,1
Droupadi Murmu,Gretchen Whitmer,SHARED_UNI,1
Droupadi Murmu,Henry L. Stimson,SHARED_UNI,1
Droupadi Murmu,Henry Kissinger,SHARED_UNI,1
Droupadi Murmu,Hope Hicks,SHARED_UNI,1
Droupadi Murmu,James Madison,SHARED_UNI,1
Droupadi Murmu,Javier Milei,SHARED_UNI,1
Droupadi Murmu,Jill Biden,SHARED_UNI,1
Droupadi Murmu,Jim Justice,SHARED_UNI,1
Droupadi Murmu,John Carney,SHARED_UNI,1
Droupadi Murmu,Joe Biden,SHARED_UNI,1
Droupadi Murmu,Kaja Kallas,SHARED_UNI,1
Droupadi Murmu,Kazuo Ishiguro,SHARED_UNI,1
Droupadi Murmu,Kay Ivey,SHARED_UNI,1
Droupadi Murmu,Kamala Harris,SHARED_UNI,1
Droupadi Murmu,Michelle Lujan Grisham,SHARED_UNI,1
Droupadi Murmu,Muhammad Yunus,SHARED_UNI,1
Droupadi Murmu,Paetongtarn Shinawatra,SHARED_UNI,1
Droupadi Murmu,Pete Hegseth,SHARED_UNI,1
Droupadi Murmu,Richard Nixon,SHARED_UNI,1
Droupadi Murmu,Ron DeSantis,SHARED_UNI,1
Droupadi Murmu,Ronald Reagan,SHARED_UNI,1
Droupadi Murmu,Tate Reeves,SHARED_UNI,1
Doug Emhoff,Eric Holcomb,SHARED_UNI,1
Doug Emhoff,Franklin D. Roosevelt,SHARED_UNI,1
Doug Emhoff,Gretchen Whitmer,SHARED_UNI,1
Doug Emhoff,Henry L. Stimson,SHARED_UNI,1
Doug Emhoff,Henry Kissinger,SHARED_UNI,1
Doug Emhoff,Hope Hicks,SHARED_UNI,1
Doug Emhoff,James Madison,SHARED_UNI,1
Doug Emhoff,Javier Milei,SHARED_UNI,1
Doug Emhoff,Jill Biden,SHARED_UNI,1
Doug Emhoff,Jim Justice,SHARED_UNI,1
Doug Emhoff,John Carney,SHARED_UNI,1
Doug Emhoff,Joe Biden,SHARED_UNI,1
Doug Emhoff,Kaja Kallas,SHARED_UNI,1
Doug Emhoff,Kazuo Ishiguro,SHARED_UNI,1
Doug Emhoff,Kay Ivey,SHARED_UNI,1
Doug Emhoff,Kamala Harris,SHARED_UNI,1
Doug Emhoff,Michelle Lujan Grisham,SHARED_UNI,1
Doug Emhoff,Muhammad Yunus,SHARED_UNI,1
Doug Emhoff,Paetongtarn Shinawatra,SHARED_UNI,1
Doug Emhoff,Pete Hegseth,SHARED_UNI,1
Doug Emhoff,Richard Nixon,SHARED_UNI,1
Doug Emhoff,Ron DeSantis,SHARED_UNI,1
Doug Emhoff,Ronald Reagan,SHARED_UNI,1
Doug Emhoff,Tate Reeves,SHARED_UNI,1
Eric Holcomb,Franklin D. Roosevelt,SHARED_UNI,1
Eric Holcomb,Gretchen Whitmer,SHARED_UNI,1
Eric Holcomb,Henry L. Stimson,SHARED_UNI,1
Eric Holcomb,Henry Kissinger,SHARED_UNI,1
Eric Holcomb,Hope Hicks,SHARED_UNI,1
Eric Holcomb,James Madison,SHARED_UNI,1
Eric Holcomb,Javier Milei,SHARED_UNI,1
Eric Holcomb,Jill Biden,SHARED_UNI,1
Eric Holcomb,Jim Justice,SHARED_UNI,1
Eric Holcomb,John Carney,SHARED_UNI,1
Eric Holcomb,Joe Biden,SHARED_UNI,1
Eric Holcomb,Kaja Kallas,SHARED_UNI,1
Eric Holcomb,Kazuo Ishiguro,SHARED_UNI,1
Eric Holcomb,Kay Ivey,SHARED_UNI,1
Eric Holcomb,Kamala Harris,SHARED_UNI,1
Eric Holcomb,Michelle Lujan Grisham,SHARED_UNI,1
Eric Holcomb,Muhammad Yunus,SHARED_UNI,1
Eric Holcomb,Paetongtarn Shinawatra,SHARED_UNI,1
Eric Holcomb,Pete Hegseth,SHARED_UNI,1
Eric Holcomb,Richard Nixon,SHARED_UNI,1
Eric Holcomb,Ron DeSantis,SHARED_UNI,1
Eric Holcomb,Ronald Reagan,SHARED_UNI,1
Eric Holcomb,Tate Reeves,SHARED_UNI,1
Franklin D. Roosevelt,Gretchen Whitmer,SHARED_UNI,1
Franklin D. Roosevelt,Henry L. Stimson,SHARED_UNI,2
Franklin D. Roosevelt,Henry Kissinger,SHARED_UNI,2
Franklin D. Roosevelt,Hope Hicks,SHARED_UNI,1
Franklin D. Roosevelt,James Madison,SHARED_UNI,1
Franklin D. Roosevelt,Javier Milei,SHARED_UNI,1
Franklin D. Roosevelt,Jill Biden,SHARED_UNI,1
Franklin D. Roosevelt,Jim Justice,SHARED_UNI,1
Franklin D. Roosevelt,John Carney,SHARED_UNI,1
Franklin D. Roosevelt,Joe Biden,SHARED_UNI,1
Franklin D. Roosevelt,Kaja Kallas,SHARED_UNI,1
Franklin D. Roosevelt,Kazuo Ishiguro,SHARED_UNI,1
Franklin D. Roosevelt,Kay Ivey,SHARED_UNI,1
Franklin D. Roosevelt,Kamala Harris,SHARED_UNI,1
Franklin D. Roosevelt,Michelle Lujan Grisham,SHARED_UNI,1
Franklin D. Roosevelt,Muhammad Yunus,SHARED_UNI,1
Franklin D. Roosevelt,Paetongtarn Shinawatra,SHARED_UNI,1
Franklin D. Roosevelt,Pete Hegseth,SHARED_UNI,2
Franklin D. Roosevelt,Richard Nixon,SHARED_UNI,1
Franklin D. Roosevelt,Ron DeSantis,SHARED_UNI,2
Franklin D. Roosevelt,Ronald Reagan,SHARED_UNI,1
Franklin D. Roosevelt,Tate Reeves,SHARED_UNI,1
Gretchen Whitmer,Henry L. Stimson,SHARED_UNI,1
Gretchen Whitmer,Henry Kissinger,SHARED_UNI,1
Gretchen Whitmer,Hope Hicks,SHARED_UNI,1
Gretchen Whitmer,James Madison,SHARED_UNI,1
Gretchen Whitmer,Javier Milei,SHARED_UNI,1
Gretchen Whitmer,Jill Biden,SHARED_UNI,1
Gretchen Whitmer,Jim Justice,SHARED_UNI,1
Gretchen Whitmer,John Carney,SHARED_UNI,1
Gretchen Whitmer,Joe Biden,SHARED_UNI,1
Gretchen Whitmer,Kaja Kallas,SHARED_UNI,1
Gretchen Whitmer,Kazuo Ishiguro,SHARED_UNI,1
Gretchen Whitmer,Kay Ivey,SHARED_UNI,1
Gretchen Whitmer,Kamala Harris,SHARED_UNI,1
Gretchen Whitmer,Michelle Lujan Grisham,SHARED_UNI,1
Gretchen Whitmer,Muhammad Yunus,SHARED_UNI,1
Gretchen Whitmer,Paetongtarn Shinawatra,SHARED_UNI,1
Gretchen Whitmer,Pete Hegseth,SHARED_UNI,1
Gretchen Whitmer,Richard Nixon,SHARED_UNI,1
Gretchen Whitmer,Ron DeSantis,SHARED_UNI,1
Gretchen Whitmer,Ronald Reagan,SHARED_UNI,1
Gretchen Whitmer,Tate Reeves,SHARED_UNI,1
Henry Kissinger,Henry L. Stimson,SHARED_UNI,2
Henry L. Stimson,Hope Hicks,SHARED_UNI,1
Henry L. Stimson,James Madison,SHARED_UNI,1
Henry L. Stimson,Javier Milei,SHARED_UNI,1
Henry L. Stimson,Jill Biden,SHARED_UNI,1
Henry L. Stimson,Jim Justice,SHARED_UNI,1
Henry L. Stimson,John Carney,SHARED_UNI,1
Henry L. Stimson,Joe Biden,SHARED_UNI,1
Henry L. Stimson,Kaja Kallas,SHARED_UNI,1
